Temperature,Humidity,Storage_Type,Days_Since_Harvest,Transport_Duration,Packaging_Quality,Month_num,Commodity_name,Spoilage_Risk,Commodity_Category
36.8,71.4,cold_storage,5,7,average,1,Chestnut,1,Nuts
22.8,88,cold_storage,3,9.7,good,5,Chestnut,0,Nuts
22.4,81.2,open_air,13,22.6,average,8,Chestnut,2,Nuts
29.3,65,room_temperature,12,10,good,11,Chestnut,0,Nuts
33,83.6,room_temperature,13,23.5,good,1,Chestnut,2,Nuts
23.2,82.3,cold_storage,6,16,average,9,Chestnut,0,Nuts
23.7,77.1,cold_storage,6,21.5,poor,1,Chestnut,0,Nuts
24.8,55.9,cold_storage,10,13.1,average,3,Chestnut,0,Nuts
21.5,79.6,cold_storage,6,15.1,poor,10,Chestnut,1,Nuts
30.7,86.8,room_temperature,4,12.3,average,2,Chestnut,1,Nuts
27.2,57.4,cold_storage,8,17.9,poor,1,Chestnut,0,Nuts
26.3,60.3,room_temperature,11,7.3,average,4,Chestnut,1,Nuts
34.3,59,room_temperature,7,15.7,average,8,Chestnut,2,Nuts
34,88.1,open_air,7,19.2,average,9,Chestnut,2,Nuts
20.5,62,room_temperature,14,24.1,poor,9,Chestnut,2,Nuts
30.1,59.5,cold_storage,1,9.9,poor,3,Chestnut,0,Nuts
33.5,65,room_temperature,3,9.8,poor,6,Chestnut,2,Nuts
36.9,60.2,room_temperature,3,3.7,good,4,Chestnut,1,Nuts
24.6,64.7,open_air,3,9.7,average,3,Chestnut,1,Nuts
24.8,67.9,room_temperature,4,12.4,good,12,Chestnut,0,Nuts
31,75.7,cold_storage,8,22.9,poor,12,Chestnut,1,Nuts
27.4,55.8,room_temperature,2,18,average,10,Chestnut,1,Nuts
26.8,78.2,cold_storage,3,16,good,12,Chestnut,0,Nuts
34,65.7,cold_storage,5,21,good,12,Chestnut,0,Nuts
24,65.6,open_air,8,10.4,poor,5,Chestnut,2,Nuts
31.4,87.4,room_temperature,4,21.1,average,8,Chestnut,2,Nuts
23.4,61,room_temperature,13,22.4,good,5,Chestnut,1,Nuts
34.5,60.1,room_temperature,11,21.2,average,6,Chestnut,2,Nuts
29.3,61.6,cold_storage,7,6.3,poor,6,Chestnut,0,Nuts
28.7,74.9,room_temperature,5,4.2,average,5,Chestnut,0,Nuts
20.7,78.2,room_temperature,4,9.9,good,9,Chestnut,0,Nuts
24.3,76.8,cold_storage,1,8.8,good,9,Chestnut,0,Nuts
34.1,55.8,room_temperature,7,4.4,poor,3,Chestnut,2,Nuts
21.9,82.5,room_temperature,14,6.4,poor,1,Chestnut,1,Nuts
26.5,79.1,room_temperature,4,19.8,poor,11,Chestnut,1,Nuts
30,76.2,room_temperature,4,4.6,poor,7,Chestnut,2,Nuts
32.1,58.7,room_temperature,8,20.4,poor,6,Chestnut,2,Nuts
27.4,74.3,room_temperature,4,23.2,poor,2,Chestnut,1,Nuts
30.8,64.8,cold_storage,11,3.9,good,11,Chestnut,0,Nuts
34.5,80.3,room_temperature,6,18,poor,8,Chestnut,2,Nuts
23.7,69.1,room_temperature,10,22.3,average,3,Chestnut,1,Nuts
21.4,83.8,room_temperature,9,24.5,average,9,Chestnut,2,Nuts
25,68.3,open_air,3,3.1,average,3,Chestnut,1,Nuts
31.8,70.1,room_temperature,11,24,average,6,Chestnut,2,Nuts
20.8,67.7,cold_storage,6,16.8,average,10,Chestnut,0,Nuts
22.8,62.5,room_temperature,12,4.8,average,5,Chestnut,1,Nuts
20.7,76.2,room_temperature,5,12.3,poor,3,Chestnut,1,Nuts
30.7,69.4,room_temperature,14,6.1,average,3,Chestnut,1,Nuts
34.2,74.6,cold_storage,3,16.7,average,4,Chestnut,1,Nuts
27.3,86.9,room_temperature,8,19,average,12,Chestnut,1,Nuts
28.6,76.6,room_temperature,13,23.4,good,9,Chestnut,2,Nuts
35.2,61.6,room_temperature,9,21.3,average,4,Chestnut,2,Nuts
27.9,65.4,room_temperature,1,7.9,average,1,Chestnut,0,Nuts
23.7,74.9,room_temperature,5,23.6,average,11,Chestnut,0,Nuts
22.4,81.1,room_temperature,10,16.8,good,9,Chestnut,1,Nuts
36.5,59.4,room_temperature,6,23.4,average,2,Chestnut,2,Nuts
36.5,86.4,open_air,7,18.1,average,1,Chestnut,2,Nuts
34.2,69,open_air,7,24.9,poor,8,Chestnut,2,Nuts
33.4,65.9,cold_storage,10,22.3,good,7,Chestnut,1,Nuts
25.7,87.3,room_temperature,11,6.5,average,8,Chestnut,2,Nuts
23.7,65.6,cold_storage,13,24.9,poor,5,Chestnut,1,Nuts
26.8,69,cold_storage,4,19.3,average,2,Chestnut,0,Nuts
24.7,60.6,room_temperature,14,23.8,good,6,Chestnut,1,Nuts
34.6,84,cold_storage,14,16.9,average,2,Chestnut,2,Nuts
35.2,77.7,cold_storage,4,14.2,average,4,Chestnut,1,Nuts
27.5,55.7,room_temperature,2,14.5,average,11,Chestnut,0,Nuts
25.6,73.9,cold_storage,14,23.8,average,5,Chestnut,1,Nuts
33.6,67.3,room_temperature,6,23.4,average,3,Chestnut,2,Nuts
21,68.7,open_air,6,10.6,average,3,Chestnut,1,Nuts
33.1,87.1,open_air,4,4,poor,8,Chestnut,2,Nuts
26.9,66.7,cold_storage,11,10.5,good,6,Chestnut,0,Nuts
24.2,59.8,cold_storage,6,7.3,average,11,Chestnut,0,Nuts
30.4,89.7,room_temperature,9,8.4,poor,2,Chestnut,2,Nuts
21,77.3,cold_storage,6,16,good,11,Chestnut,0,Nuts
33.8,72.2,room_temperature,13,17.7,average,11,Chestnut,2,Nuts
35,62.7,cold_storage,1,17.4,average,5,Chestnut,1,Nuts
21.8,89.7,open_air,3,7.3,good,9,Chestnut,1,Nuts
36.3,72,open_air,14,12.8,average,7,Chestnut,2,Nuts
22.9,69.7,room_temperature,7,23,average,11,Chestnut,0,Nuts
30.9,60.9,room_temperature,4,11.6,poor,9,Chestnut,2,Nuts
31.9,76.8,cold_storage,6,5.8,good,10,Chestnut,0,Nuts
36.2,88.3,cold_storage,9,5.2,poor,4,Chestnut,2,Nuts
21.4,76.5,room_temperature,8,17.2,good,7,Chestnut,0,Nuts
26.3,68.1,room_temperature,7,16.6,average,6,Chestnut,1,Nuts
35.7,73.4,room_temperature,1,3.3,good,1,Pecan,1,Nuts
20.6,83.2,room_temperature,11,23.3,average,7,Pecan,2,Nuts
21.3,70.3,cold_storage,8,23.8,good,2,Pecan,0,Nuts
32.6,74.1,cold_storage,4,22.3,average,4,Pecan,0,Nuts
24.2,88.6,room_temperature,11,23.7,good,2,Pecan,1,Nuts
33,70.2,cold_storage,8,23.8,average,11,Pecan,1,Nuts
28.6,78.1,room_temperature,14,20.8,poor,7,Pecan,2,Nuts
24.5,73.1,room_temperature,11,5.2,good,9,Pecan,1,Nuts
24.7,86.8,room_temperature,4,13.4,poor,12,Pecan,1,Nuts
25.6,80.9,room_temperature,10,18.1,average,2,Pecan,1,Nuts
23.8,69.8,room_temperature,1,3.7,average,6,Pecan,0,Nuts
31.3,55.7,room_temperature,9,15.5,average,9,Pecan,2,Nuts
32.5,61.7,open_air,6,23.6,poor,12,Pecan,2,Nuts
30.8,75.4,open_air,8,14.9,average,1,Pecan,2,Nuts
36.2,87.9,open_air,4,22.6,poor,7,Pecan,2,Nuts
24.1,57.4,room_temperature,8,21.4,poor,5,Pecan,2,Nuts
24.4,66.8,cold_storage,14,19.3,average,3,Pecan,0,Nuts
33.3,55.4,room_temperature,2,14.1,average,1,Pecan,1,Nuts
20.2,65.2,room_temperature,5,9.8,good,1,Pecan,0,Nuts
35.3,67.9,cold_storage,7,16.6,average,3,Pecan,1,Nuts
22.2,73,room_temperature,7,8.4,average,12,Pecan,0,Nuts
20.9,79,room_temperature,9,24.3,good,2,Pecan,0,Nuts
27.6,86.7,room_temperature,4,8.4,good,7,Pecan,1,Nuts
22.6,82.5,room_temperature,12,5.7,good,3,Pecan,0,Nuts
22.8,62.8,room_temperature,11,11.9,average,5,Pecan,1,Nuts
34.4,67.1,cold_storage,2,8.9,average,12,Pecan,0,Nuts
22.2,55.2,room_temperature,10,11.7,poor,6,Pecan,1,Nuts
30.7,82.4,room_temperature,1,5.6,average,5,Pecan,0,Nuts
35.8,69.6,room_temperature,5,20.1,average,11,Pecan,2,Nuts
33.3,57.2,room_temperature,8,24.3,average,4,Pecan,2,Nuts
23.9,70.8,open_air,6,20.1,poor,5,Pecan,2,Nuts
28,55.1,open_air,14,5.9,poor,11,Pecan,2,Nuts
35.9,71.2,cold_storage,10,18.1,average,8,Pecan,2,Nuts
30.2,57.5,room_temperature,3,10.9,poor,6,Pecan,1,Nuts
22,80.6,open_air,2,22.7,poor,8,Pecan,2,Nuts
25.7,68.9,room_temperature,6,24.1,poor,5,Pecan,2,Nuts
25.6,84.4,cold_storage,8,11.1,poor,6,Pecan,1,Nuts
32.8,79.5,room_temperature,10,13.8,average,12,Pecan,2,Nuts
29.6,58.1,room_temperature,5,15.8,good,12,Pecan,0,Nuts
34.3,84.7,cold_storage,11,4.1,average,8,Pecan,2,Nuts
32.9,60.9,cold_storage,9,21.2,average,6,Pecan,1,Nuts
30,71.3,open_air,8,14.7,poor,10,Pecan,2,Nuts
31.5,56.5,cold_storage,11,24.9,good,10,Pecan,1,Nuts
25.3,79.5,room_temperature,12,13.2,good,6,Pecan,1,Nuts
29.8,56.5,room_temperature,4,6.4,poor,12,Pecan,1,Nuts
23.6,71.2,cold_storage,10,14.7,poor,12,Pecan,0,Nuts
23.7,84.9,open_air,11,6.3,poor,9,Pecan,2,Nuts
25.8,71.5,cold_storage,2,20,average,7,Pecan,0,Nuts
32.6,75.4,cold_storage,2,21.5,poor,1,Pecan,1,Nuts
29.4,77.8,cold_storage,9,12,poor,11,Pecan,0,Nuts
36.2,60,room_temperature,9,18.7,average,11,Pecan,2,Nuts
34.5,60.1,room_temperature,1,10.2,good,2,Pecan,0,Nuts
24.6,68,open_air,13,11.9,poor,7,Pecan,2,Nuts
22.7,69.7,cold_storage,10,23.5,poor,6,Pecan,1,Nuts
25,62,open_air,3,22.2,good,7,Pecan,2,Nuts
31.1,66.7,open_air,4,17,average,8,Pecan,2,Nuts
35.4,81.2,room_temperature,10,11.5,average,1,Pecan,2,Nuts
25.8,80.7,open_air,8,5.9,average,11,Pecan,2,Nuts
33.2,71.8,cold_storage,4,21.1,average,10,Pecan,1,Nuts
20.5,81,room_temperature,4,3.5,poor,1,Pecan,0,Nuts
24.8,86.1,cold_storage,6,22.2,good,1,Pecan,0,Nuts
36,77.2,open_air,1,13.3,poor,11,Pecan,2,Nuts
30.6,59.1,open_air,7,20.1,poor,10,Pecan,2,Nuts
34.9,61.1,open_air,1,15.7,poor,7,Pecan,2,Nuts
30,88.8,room_temperature,11,22,average,12,Pecan,2,Nuts
20.9,84.8,cold_storage,12,19.3,good,5,Pecan,0,Nuts
22.9,71.7,room_temperature,1,16.2,good,11,Pecan,0,Nuts
21.1,63.8,open_air,10,22.8,poor,6,Pecan,2,Nuts
30.9,74.3,cold_storage,1,18.1,poor,3,Pecan,0,Nuts
29.6,79.3,room_temperature,3,16.9,average,11,Pecan,0,Nuts
35.1,56.4,open_air,6,12.9,good,11,Pecan,2,Nuts
35.1,82.7,room_temperature,3,18,average,1,Pecan,2,Nuts
28.2,88.5,room_temperature,12,19.6,average,9,Pecan,2,Nuts
21.2,86.4,open_air,7,19.9,average,3,Pecan,2,Nuts
34.7,57.2,room_temperature,6,8.5,good,1,Pecan,1,Nuts
33.6,63.2,room_temperature,5,10.6,average,7,Pecan,2,Nuts
24.4,81.9,room_temperature,13,4.6,poor,11,Pecan,2,Nuts
25.2,64.9,open_air,3,21.8,good,5,Pecan,1,Nuts
28,77.5,room_temperature,7,16.3,average,10,Pecan,1,Nuts
30.3,77.2,cold_storage,3,10.7,average,4,Pecan,0,Nuts
28.8,66.2,open_air,9,20.9,good,12,Pecan,1,Nuts
20.6,85.3,room_temperature,7,19.9,good,4,Pecan,0,Nuts
20.8,77.8,open_air,8,5,poor,10,Pecan,2,Nuts
26.4,81.4,room_temperature,2,11.8,good,12,Pecan,0,Nuts
33.5,70.9,cold_storage,12,4.8,average,12,Pecan,0,Nuts
25.6,71,room_temperature,13,20.2,good,5,Pecan,1,Nuts
23.6,66.9,cold_storage,6,8,good,3,Pecan,0,Nuts
34.1,88.2,open_air,9,10.5,average,6,Pecan,2,Nuts
34.9,79.4,cold_storage,3,9.5,good,12,Pecan,0,Nuts
25.4,76.1,room_temperature,4,10.8,poor,4,Pecan,1,Nuts
23.7,57.4,room_temperature,2,21.5,average,12,Pecan,0,Nuts
21,64.6,room_temperature,2,22.5,average,10,Pecan,1,Nuts
27.3,78.8,cold_storage,13,18.7,poor,12,Pecan,1,Nuts
36.6,61.6,cold_storage,12,23.9,average,7,Pecan,2,Nuts
30.2,56.8,room_temperature,7,9.7,average,11,Pecan,0,Nuts
32.1,87.6,cold_storage,12,17.1,average,10,Pecan,2,Nuts
21.7,73.1,room_temperature,2,18.2,poor,10,Pecan,1,Nuts
35.6,74.5,room_temperature,8,25,poor,11,Pecan,2,Nuts
28.2,76.7,cold_storage,4,3.7,average,3,Pecan,0,Nuts
24.6,69.4,room_temperature,1,11.2,poor,6,Pecan,1,Nuts
33.7,80,open_air,5,11.9,average,4,Pecan,2,Nuts
31.8,65,cold_storage,12,12.6,average,7,Pecan,1,Nuts
23.4,65.1,room_temperature,10,13,average,7,Pecan,1,Nuts
30,65.3,room_temperature,10,3.8,average,9,Pecan,1,Nuts
28.1,56.9,room_temperature,14,7.4,average,6,Pecan,1,Nuts
29.7,89.2,room_temperature,6,18.5,good,4,Pecan,1,Nuts
29.1,80.3,cold_storage,11,21,average,5,Pecan,0,Nuts
33.6,84.4,cold_storage,13,3.9,average,8,Pecan,2,Nuts
36.8,87.7,cold_storage,3,12.2,average,11,Pecan,1,Nuts
30.9,72.7,room_temperature,11,24.3,poor,1,Pecan,2,Nuts
28.7,86.9,room_temperature,4,6.3,average,3,Pecan,1,Nuts
31,64.2,open_air,6,13.2,good,12,Pecan,1,Nuts
27.9,57.9,cold_storage,5,12.6,average,1,Pecan,0,Nuts
26.9,68,cold_storage,9,17.6,good,1,Pecan,0,Nuts
29.9,74.8,open_air,13,17.4,average,8,Pecan,2,Nuts
24.4,62.9,cold_storage,6,23.8,poor,3,Pecan,1,Nuts
29,56.7,cold_storage,3,24.1,average,7,Pecan,0,Nuts
25.6,61.8,room_temperature,6,22.5,average,11,Pecan,1,Nuts
27.9,71.9,room_temperature,1,6,average,10,Pecan,0,Nuts
22.9,89.1,open_air,5,6,good,1,Pecan,1,Nuts
29.8,75.5,room_temperature,8,5.8,average,6,Pecan,1,Nuts
25,61.3,room_temperature,11,7.7,poor,12,Pecan,1,Nuts
29.5,87.6,cold_storage,7,17.9,average,2,Pecan,0,Nuts
20.1,87.4,cold_storage,1,17.5,average,7,Pecan,0,Nuts
35.5,72.2,room_temperature,8,11.9,average,10,Pecan,2,Nuts
33.1,76.7,room_temperature,6,14.7,average,12,Pecan,1,Nuts
35.5,66.3,cold_storage,11,16.4,good,4,Pecan,1,Nuts
30.7,70.4,cold_storage,12,18.8,poor,2,Pecan,1,Nuts
35.3,61.3,room_temperature,1,23.9,average,1,Pecan,2,Nuts
27.8,79.6,room_temperature,5,8.5,poor,3,Pecan,1,Nuts
22.4,58.1,open_air,4,20.2,poor,6,Pecan,2,Nuts
25,66.3,open_air,10,10.5,good,5,Pecan,1,Nuts
28.3,73.8,room_temperature,9,4.4,average,5,Pecan,1,Nuts
31.3,84.5,room_temperature,3,12,average,8,Pecan,2,Nuts
33.2,82.9,open_air,5,24.3,poor,10,Pecan,2,Nuts
28.1,88.6,room_temperature,8,4.1,poor,2,Pecan,1,Nuts
26.7,56.5,cold_storage,13,24.3,average,8,Pecan,1,Nuts
33.7,86.6,open_air,8,20.1,average,5,Pecan,2,Nuts
36.5,58.5,open_air,5,22.3,average,10,Pecan,2,Nuts
29.9,82,cold_storage,13,12.4,average,2,Pecan,0,Nuts
36.4,64.7,open_air,9,8.1,average,7,Pecan,2,Nuts
30.9,56.5,cold_storage,1,19.9,average,1,Pecan,0,Nuts
24.9,88.7,room_temperature,10,5,average,8,Pecan,2,Nuts
21.3,83.3,cold_storage,3,10.6,good,11,Pecan,0,Nuts
23,77.9,room_temperature,8,18.6,good,12,Pecan,0,Nuts
25.9,82.8,room_temperature,4,8.4,average,4,Pecan,0,Nuts
30.8,78.9,cold_storage,6,7.5,average,10,Pecan,0,Nuts
24.1,70.1,room_temperature,1,11.6,good,12,Pecan,0,Nuts
21,55.6,room_temperature,3,12.2,average,2,Pecan,0,Nuts
22.4,64.5,open_air,7,20.2,average,11,Pecan,1,Nuts
22.6,71.3,room_temperature,5,4.8,average,10,Pecan,0,Nuts
30.6,77.1,room_temperature,1,22.7,average,4,Pecan,1,Nuts
33,72.8,open_air,8,22.4,good,7,Pecan,2,Nuts
32.3,73.8,room_temperature,10,13.6,average,10,Pecan,2,Nuts
30.4,85,cold_storage,9,14.9,good,7,Pecan,0,Nuts
27.4,83.6,cold_storage,5,16.7,average,1,Pecan,0,Nuts
36.7,67.1,room_temperature,8,11.1,poor,4,Pecan,2,Nuts
27.3,79.8,open_air,1,18.6,poor,7,Pecan,2,Nuts
20.3,56.7,open_air,1,3.6,average,2,Pecan,0,Nuts
28.6,70.1,open_air,5,13.7,average,8,Pecan,2,Nuts
27.4,56.5,cold_storage,6,23.5,average,9,Pecan,0,Nuts
28.4,76.2,room_temperature,2,9.2,average,1,Pecan,0,Nuts
27.1,89.7,open_air,12,16,poor,10,Pecan,2,Nuts
36.6,71.8,room_temperature,12,5.1,average,6,Pecan,2,Nuts
25.3,71.2,open_air,11,8.3,good,3,Pecan,2,Nuts
21.2,81,open_air,12,16.3,average,8,Pecan,2,Nuts
29.4,68.5,open_air,8,3.3,average,6,Pecan,2,Nuts
20,86.1,cold_storage,3,11.9,good,12,Pecan,0,Nuts
34.6,74.6,room_temperature,10,17.9,poor,5,Pecan,2,Nuts
27.8,65.4,cold_storage,9,12.7,good,1,Pecan,0,Nuts
22.5,60.6,open_air,5,16.4,average,12,Pecan,1,Nuts
29.3,57.2,cold_storage,6,9.7,average,10,Pecan,0,Nuts
29.8,79.5,room_temperature,5,10.3,good,8,Pecan,1,Nuts
35.1,60.4,cold_storage,9,6.5,good,7,Pecan,1,Nuts
34.2,82.1,open_air,8,12.5,poor,5,Pecan,2,Nuts
35,64.9,open_air,5,22.7,poor,10,Pecan,2,Nuts
20.6,74.2,room_temperature,10,18.1,average,1,Pecan,0,Nuts
30.9,61,room_temperature,12,22.3,average,6,Pecan,2,Nuts
31.9,89.1,cold_storage,1,11.2,average,6,Pecan,0,Nuts
24.9,57,open_air,12,9.1,average,1,Pecan,2,Nuts
25,70.3,room_temperature,12,17.9,good,7,Pecan,1,Nuts
27.4,61.7,cold_storage,11,24.9,poor,5,Pecan,1,Nuts
27.3,70.2,room_temperature,3,16.6,average,10,Pecan,1,Nuts
25.8,87,room_temperature,13,4.3,poor,3,Pecan,2,Nuts
32.2,68.2,open_air,1,18.4,average,7,Pecan,2,Nuts
32.2,75.4,cold_storage,7,17.5,average,4,Pecan,0,Nuts
26.6,59.7,open_air,6,17.7,average,4,Pecan,2,Nuts
29.3,83.7,room_temperature,10,17.4,poor,2,Pecan,2,Nuts
29.3,65,room_temperature,11,7.7,poor,2,Pecan,1,Nuts
26.1,87.6,room_temperature,14,19.3,poor,11,Pecan,2,Nuts
33.2,64.5,room_temperature,1,19.7,poor,12,Pecan,2,Nuts
35.6,69.5,open_air,2,10.4,poor,1,Pecan,2,Nuts
22.6,59.6,cold_storage,4,16,poor,2,Pecan,0,Nuts
29.9,66.8,room_temperature,8,15.6,poor,4,Pecan,2,Nuts
28.1,78.6,room_temperature,8,4.7,average,9,Pecan,1,Nuts
34.1,73.2,open_air,12,10.2,poor,10,Pecan,2,Nuts
23.4,89.5,cold_storage,1,9.2,good,2,Pecan,0,Nuts
22.3,68.2,cold_storage,7,15.3,average,7,Pecan,0,Nuts
24.4,58.9,room_temperature,6,16.9,average,8,Pecan,1,Nuts
33.7,83.4,room_temperature,13,7.2,average,6,Pecan,2,Nuts
22.1,63.4,room_temperature,13,8.6,average,4,Pecan,1,Nuts
22.4,86.2,room_temperature,8,7,average,10,Pecan,1,Nuts
25.3,60.4,cold_storage,13,12.3,average,3,Pecan,0,Nuts
32.4,57.1,room_temperature,7,12.9,average,5,Pecan,1,Nuts
22.3,77.3,cold_storage,8,17,average,7,Pecan,0,Nuts
32.4,82.9,cold_storage,14,13.8,average,7,Pecan,2,Nuts
24.1,71.1,room_temperature,5,11.7,average,5,Pecan,0,Nuts
25.8,61.3,cold_storage,14,22.2,average,6,Pecan,1,Nuts
32.2,67.3,room_temperature,11,14.3,average,1,Pecan,1,Nuts
22.6,86.9,room_temperature,9,11.3,poor,5,Pecan,2,Nuts
37,61.8,open_air,9,16.7,poor,6,Pecan,2,Nuts
30.1,74.4,cold_storage,13,19.3,good,12,Pecan,0,Nuts
20.7,68.7,room_temperature,1,17.5,average,10,Pecan,0,Nuts
34.2,58.7,open_air,10,13.5,good,11,Pecan,2,Nuts
36.1,78.7,room_temperature,9,11.8,average,6,Pecan,2,Nuts
27.6,57.7,room_temperature,6,22.2,average,11,Pecan,1,Nuts
31.2,64.8,room_temperature,13,3.2,average,1,Pecan,1,Nuts
30.2,63.4,room_temperature,9,23.2,average,2,Pecan,1,Nuts
26.2,68.5,room_temperature,3,16.7,good,8,Pecan,0,Nuts
33.6,84,room_temperature,9,15.7,average,3,Pecan,2,Nuts
28.4,73,open_air,12,8.1,average,11,Pecan,2,Nuts
21.5,76.8,open_air,10,3.3,good,3,Pecan,1,Nuts
31.3,71.9,room_temperature,5,13.6,poor,4,Pecan,2,Nuts
33.6,67.1,room_temperature,8,11.9,average,8,Pecan,2,Nuts
22.9,67.6,room_temperature,11,4.3,average,4,Pecan,0,Nuts
33,89,room_temperature,14,18.1,poor,7,Pecan,2,Nuts
31.5,65.7,room_temperature,1,19.7,average,10,Pecan,1,Nuts
32.1,84.3,cold_storage,7,3.7,poor,6,Pecan,1,Nuts
30.8,72,cold_storage,10,23.2,good,1,Pecan,0,Nuts
23.6,60.7,room_temperature,14,15.8,average,8,Pecan,2,Nuts
21.4,85.9,room_temperature,1,5.6,good,1,Pecan,0,Nuts
29.3,73.2,cold_storage,11,15.5,good,1,Pecan,0,Nuts
28,59,open_air,9,24.5,poor,11,Pecan,2,Nuts
29.7,79.4,room_temperature,1,5.1,average,7,Pecan,1,Nuts
21.5,82.4,room_temperature,3,3.1,average,2,Pecan,0,Nuts
21.7,75.3,cold_storage,3,17.4,poor,5,Pecan,0,Nuts
36.7,87.7,room_temperature,7,13.1,good,10,Pecan,2,Nuts
22.2,89.5,cold_storage,3,9.4,good,4,Pecan,0,Nuts
30.1,74.5,open_air,10,11.7,poor,7,Pecan,2,Nuts
29.7,83.1,room_temperature,11,5,average,9,Pecan,2,Nuts
20.3,65.6,open_air,10,12.9,average,7,Pecan,2,Nuts
30.4,73.6,open_air,8,21.7,average,10,Pecan,2,Nuts
25.8,74.6,room_temperature,4,18.4,poor,9,Pecan,2,Nuts
20.9,58.8,room_temperature,1,15.9,average,6,Pecan,0,Nuts
24.3,64.6,room_temperature,7,16,good,9,Pecan,1,Nuts
34.6,70.2,open_air,14,10.4,average,9,Pecan,2,Nuts
29,73.7,room_temperature,9,17.4,average,10,Pecan,2,Nuts
30,80.9,room_temperature,8,13.8,good,11,Pecan,0,Nuts
22.5,65.2,cold_storage,2,15.8,good,5,Pecan,0,Nuts
28.1,73.3,cold_storage,14,8,average,11,Pecan,0,Nuts
25.9,73.5,room_temperature,4,8.4,poor,11,Pecan,1,Nuts
35.9,74.8,cold_storage,4,10.4,average,12,Pecan,1,Nuts
33.3,67.6,room_temperature,13,5.1,poor,5,Pecan,2,Nuts
33,55.4,room_temperature,1,10.2,good,1,Pecan,0,Nuts
34.4,76.6,cold_storage,14,23.9,average,1,Pecan,2,Nuts
23.6,60.7,room_temperature,11,12.1,poor,6,Pecan,2,Nuts
25.9,63.6,cold_storage,13,16.4,good,8,Pecan,0,Nuts
36,63.9,cold_storage,10,14.2,good,12,Pecan,1,Nuts
27.1,74.1,room_temperature,9,15.5,average,8,Pecan,2,Nuts
21.1,70,cold_storage,9,20.6,average,5,Pecan,0,Nuts
32.2,86.7,room_temperature,11,4.9,poor,7,Pecan,2,Nuts
23.4,83.7,cold_storage,5,10.2,poor,7,Pecan,1,Nuts
23.3,75.7,cold_storage,3,9,average,12,Pecan,0,Nuts
21.9,78.4,cold_storage,4,3.1,poor,10,Pecan,0,Nuts
26,82.2,room_temperature,14,15.6,good,1,Pecan,1,Nuts
31.6,87.3,room_temperature,14,14.9,average,7,Pecan,2,Nuts
23,80.5,cold_storage,13,23.9,poor,11,Pecan,1,Nuts
27.6,64.2,cold_storage,10,14.8,good,8,Pecan,0,Nuts
23.1,84,room_temperature,10,23.7,good,4,Pecan,1,Nuts
26.1,80.5,open_air,14,20.7,poor,8,Pecan,2,Nuts
24.1,68,cold_storage,6,4.3,average,10,Pecan,0,Nuts
24.6,87.5,cold_storage,7,5.1,poor,4,Pecan,0,Nuts
30.9,65.4,open_air,3,23.6,average,8,Pecan,2,Nuts
34.1,66.1,open_air,12,8.3,average,1,Pecan,2,Nuts
35.8,72.3,room_temperature,12,9.7,good,5,Pecan,2,Nuts
27.7,82.5,cold_storage,3,23.8,poor,2,Pecan,0,Nuts
23.7,79.1,cold_storage,4,19.9,good,10,Pecan,0,Nuts
28.8,81.5,cold_storage,14,3.1,average,4,Pecan,0,Nuts
28.2,55.2,open_air,14,5.8,good,11,Pecan,1,Nuts
22,71.2,room_temperature,11,15,average,7,Pecan,1,Nuts
31,85.5,cold_storage,7,16.4,average,6,Pecan,0,Nuts
35.7,58.4,cold_storage,14,20,poor,6,Pecan,2,Nuts
32.1,89.7,open_air,2,11.6,good,12,Pecan,2,Nuts
22.3,70.4,room_temperature,2,17.6,average,7,Pecan,1,Nuts
27,80.8,room_temperature,13,20.9,average,4,Pecan,2,Nuts
22.6,85.6,room_temperature,4,15.8,average,9,Pecan,1,Nuts
23.2,62.7,cold_storage,9,5.6,average,11,Pecan,0,Nuts
21.4,89.2,open_air,11,15.5,average,2,Pecan,2,Nuts
33.2,81.6,room_temperature,6,21.5,average,7,Pecan,2,Nuts
36,68.5,open_air,4,13.8,poor,9,Pecan,2,Nuts
25.7,75.1,open_air,7,23.8,average,2,Pecan,2,Nuts
20.2,69,cold_storage,12,8.9,poor,6,Pecan,0,Nuts
33.4,83.3,room_temperature,7,5,poor,2,Pecan,2,Nuts
36.9,63.1,open_air,11,24,poor,10,Pecan,2,Nuts
28.7,75.9,room_temperature,8,23.8,poor,7,Pecan,2,Nuts
23,61.8,room_temperature,13,17.5,average,12,Pecan,1,Nuts
29.5,80.8,room_temperature,8,19.7,average,6,Pecan,1,Nuts
20.8,56.5,room_temperature,3,15.5,average,7,Pecan,0,Nuts
32.3,84.2,room_temperature,1,6.1,poor,2,Pecan,1,Nuts
35.8,59.2,room_temperature,12,9.2,average,4,Pecan,2,Nuts
27.1,65.6,room_temperature,6,15.7,average,7,Pecan,1,Nuts
32.7,75.2,room_temperature,7,18.3,poor,6,Pecan,2,Nuts
24,77.3,cold_storage,12,20,good,8,Pecan,0,Nuts
28.5,70.1,room_temperature,10,11.2,average,3,Pecan,1,Nuts
33.6,63.4,cold_storage,11,5.4,average,8,Pecan,1,Nuts
29.6,85.8,open_air,7,16.9,average,9,Pecan,2,Nuts
29.8,82.8,room_temperature,1,3.1,average,4,Pecan,0,Nuts
36.3,71.1,room_temperature,10,8.3,average,2,Pecan,2,Nuts
